% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.731	1	8	74	2	16	28	277	0
0.731	1	6	74	2	1	28	277	0
0.731	1	3	74	2	2	28	277	0
0.732	1	4	74	3	3	28	277	0
0.732	1	9	74	3	4	28	277	0
0.732	1	7	74	3	9	28	277	0
0.732	1	2	74	3	10	28	277	0
0.732	1	10	74	3	11	28	277	0
0.732	1	1	74	3	12	28	277	0
0.732	1	5	74	3	15	28	277	0
0.732	1	8	74	3	16	28	277	0
0.733	1	6	74	4	1	28	277	0
0.733	1	3	74	4	2	28	277	0
0.733	1	4	74	4	3	28	277	0
0.733	1	9	74	4	4	28	277	0
0.733	1	7	74	4	9	28	277	0
0.733	1	2	74	4	10	28	277	0
0.733	1	10	74	4	11	28	277	0
0.733	1	1	74	4	12	28	277	0
0.734	1	5	74	5	15	28	277	0
0.734	1	8	74	5	16	28	277	0
0.734	1	6	74	5	1	28	277	0
0.734	1	3	74	5	2	28	277	0
0.734	1	4	74	5	3	28	277	0
0.734	1	9	74	5	4	28	277	0
0.734	1	7	74	5	9	28	277	0
0.734	1	2	74	5	10	28	277	0
0.735	1	10	74	6	11	28	277	0
0.735	1	1	74	6	12	28	277	0
0.735	1	5	74	6	15	28	277	0
0.735	1	8	74	6	16	28	277	0
0.735	1	6	74	6	1	28	277	0
0.735	1	3	74	6	2	28	277	0
0.735	1	4	74	6	3	28	277	0
0.735	1	9	74	6	4	28	277	0
0.736	1	7	74	7	9	28	277	0
0.736	1	2	74	7	10	28	277	0
0.736	1	10	74	7	11	28	277	0
0.736	1	1	74	7	12	28	277	0
0.736	1	5	74	7	15	28	277	0
0.736	1	8	74	7	16	28	277	0
0.736	1	6	74	7	1	28	277	0
0.736	1	3	74	7	2	28	277	0
0.737	1	4	74	8	3	28	277	0
0.737	1	9	74	8	4	28	277	0
0.737	1	7	74	8	9	28	277	0
0.737	1	2	74	8	10	28	277	0
0.737	1	10	74	8	11	28	277	0
0.737	1	1	74	8	12	28	277	0
0.737	1	5	74	8	15	28	277	0
0.737	1	8	74	8	16	28	277	0
0.738	1	6	74	9	1	28	277	0
0.738	1	3	74	9	2	28	277	0
0.738	1	4	74	9	3	28	277	0
0.738	1	9	74	9	4	28	277	0
0.738	1	7	74	9	9	28	277	0
0.738	1	2	74	9	10	28	277	0
0.738	1	10	74	9	11	28	277	0
0.738	1	1	74	9	12	28	277	0
0.739	1	5	74	10	15	28	277	0
0.739	1	8	74	10	16	28	277	0
0.739	1	6	74	10	1	28	277	0
0.739	1	3	74	10	2	28	277	0
0.739	1	4	74	10	3	28	277	0
0.739	1	9	74	10	4	28	277	0
0.739	1	7	74	10	9	28	277	0
0.739	1	2	74	10	10	28	277	0
0.74	1	10	75	1	11	28	277	0
0.74	1	1	75	1	12	28	277	0
0.74	1	5	75	1	15	28	277	0
0.74	1	8	75	1	16	28	277	0
0.74	1	6	75	1	1	28	277	0
0.74	1	3	75	1	2	28	277	0
0.74	1	4	75	1	3	28	277	0
0.74	1	9	75	1	4	28	277	0
0.741	1	7	75	2	9	28	277	0
0.741	1	2	75	2	10	28	277	0
0.741	1	10	75	2	11	28	277	0
0.741	1	1	75	2	12	28	277	0
0.741	1	5	75	2	15	28	277	0
0.741	1	8	75	2	16	28	277	0
0.741	1	6	75	2	1	28	277	0
0.741	1	3	75	2	2	28	277	0
0.742	1	4	75	3	3	28	277	0
0.742	1	9	75	3	4	28	277	0
0.742	1	7	75	3	9	28	277	0
0.742	1	2	75	3	10	28	277	0
0.742	1	10	75	3	11	28	277	0
0.742	1	1	75	3	12	28	277	0
0.742	1	5	75	3	15	28	277	0
0.742	1	8	75	3	16	28	277	0
0.743	1	6	75	4	1	28	277	0
0.743	1	3	75	4	2	28	277	0
0.743	1	4	75	4	3	28	277	0
0.743	1	9	75	4	4	28	277	0
0.743	1	7	75	4	9	28	277	0
0.743	1	2	75	4	10	28	277	0
0.743	1	10	75	4	11	28	277	0
0.743	1	1	75	4	12	28	277	0
0.744	1	5	75	5	15	28	277	0
0.744	1	8	75	5	16	28	277	0
0.744	1	6	75	5	1	28	277	0
0.744	1	3	75	5	2	28	277	0
0.744	1	4	75	5	3	28	277	0
0.744	1	9	75	5	4	28	277	0
0.744	1	7	75	5	9	28	277	0
0.744	1	2	75	5	10	28	277	0
0.745	1	10	75	6	11	28	277	0
0.745	1	1	75	6	12	28	277	0
0.745	1	5	75	6	15	28	277	0
0.745	1	8	75	6	16	28	277	0
0.745	1	6	75	6	1	28	277	0
0.745	1	3	75	6	2	28	277	0
0.745	1	4	75	6	3	28	277	0
0.745	1	9	75	6	4	28	277	0
0.746	1	7	75	7	9	28	277	0
0.746	1	2	75	7	10	28	277	0
0.746	1	10	75	7	11	28	277	0
0.746	1	1	75	7	12	28	277	0
0.746	1	5	75	7	15	28	277	0
0.746	1	8	75	7	16	28	277	0
0.746	1	6	75	7	1	28	277	0
0.746	1	3	75	7	2	28	277	0
0.747	1	4	75	8	3	28	277	0
0.747	1	9	75	8	4	28	277	0
0.747	1	7	75	8	9	28	277	0
0.747	1	2	75	8	10	28	277	0
0.747	1	10	75	8	11	28	277	0
0.747	1	1	75	8	12	28	277	0
0.747	1	5	75	8	15	28	277	0
0.747	1	8	75	8	16	28	277	0
0.748	1	6	75	9	1	28	277	0
0.748	1	3	75	9	2	28	277	0
0.748	1	4	75	9	3	28	277	0
0.748	1	9	75	9	4	28	277	0
0.748	1	7	75	9	9	28	277	0
0.748	1	2	75	9	10	28	277	0
0.748	1	10	75	9	11	28	277	0
0.748	1	1	75	9	12	28	277	0
0.749	1	5	75	10	15	28	277	0
0.749	1	8	75	10	16	28	277	0
0.749	1	6	75	10	1	28	277	0
0.749	1	3	75	10	2	28	277	0
0.749	1	4	75	10	3	28	277	0
0.749	1	9	75	10	4	28	277	0
0.749	1	7	75	10	9	28	277	0
0.749	1	2	75	10	10	28	277	0
0.75	1	10	76	1	11	28	277	0
0.75	1	1	76	1	12	28	277	0
0.75	1	5	76	1	15	28	277	0
0.75	1	8	76	1	16	28	277	0
0.75	1	6	76	1	1	28	277	0
0.75	1	3	76	1	2	28	277	0
0.75	1	4	76	1	3	28	277	0
0.75	1	9	76	1	4	28	277	0
0.751	1	7	76	2	9	28	277	0
0.751	1	2	76	2	10	28	277	0
0.751	1	10	76	2	11	28	277	0
0.751	1	1	76	2	12	28	277	0
0.751	1	5	76	2	15	28	277	0
0.751	1	8	76	2	16	28	277	0
0.751	1	6	76	2	1	28	277	0
0.751	1	3	76	2	2	28	277	0
0.752	1	4	76	3	3	28	277	0
0.752	1	9	76	3	4	28	277	0
0.752	1	7	76	3	9	28	277	0
0.752	1	2	76	3	10	28	277	0
0.752	1	10	76	3	11	28	277	0
0.752	1	1	76	3	12	28	277	0
0.752	1	5	76	3	15	28	277	0
0.752	1	8	76	3	16	28	277	0
0.753	1	6	76	4	1	28	277	0
0.753	1	3	76	4	2	28	277	0
0.753	1	4	76	4	3	28	277	0
0.753	1	9	76	4	4	28	277	0
0.753	1	7	76	4	9	28	277	0
0.753	1	2	76	4	10	28	277	0
0.753	1	10	76	4	11	28	277	0
0.753	1	1	76	4	12	28	277	0
0.754	1	5	76	5	15	28	277	0
0.754	1	8	76	5	16	28	277	0
0.754	1	6	76	5	1	28	277	0
0.754	1	3	76	5	2	28	277	0
0.754	1	4	76	5	3	28	277	0
0.754	1	9	76	5	4	28	277	0
0.754	1	7	76	5	9	28	277	0
0.754	1	2	76	5	10	28	277	0
0.755	1	10	76	6	11	28	277	0
0.755	1	1	76	6	12	28	277	0
0.755	1	5	76	6	15	28	277	0
0.755	1	8	76	6	16	28	277	0
0.755	1	6	76	6	1	28	277	0
0.755	1	3	76	6	2	28	277	0
0.755	1	4	76	6	3	28	277	0
0.755	1	9	76	6	4	28	277	0
0.756	1	7	76	7	9	28	277	0
0.756	1	2	76	7	10	28	277	0
0.756	1	10	76	7	11	28	277	0
0.756	1	1	76	7	12	28	277	0
0.756	1	5	76	7	15	28	277	0
0.756	1	8	76	7	16	28	277	0
0.756	1	6	76	7	1	28	277	0
0.756	1	3	76	7	2	28	277	0
0.757	1	4	76	8	3	28	277	0
0.757	1	9	76	8	4	28	277	0
0.757	1	7	76	8	9	28	277	0
0.757	1	2	76	8	10	28	277	0
0.757	1	10	76	8	11	28	277	0
0.757	1	1	76	8	12	28	277	0
0.757	1	5	76	8	15	28	277	0
0.757	1	8	76	8	16	28	277	0
0.758	1	6	76	9	1	28	277	0
0.758	1	3	76	9	2	28	277	0
0.758	1	4	76	9	3	28	277	0
0.758	1	9	76	9	4	28	277	0
0.758	1	7	76	9	9	28	277	0
0.758	1	2	76	9	10	28	277	0
0.758	1	10	76	9	11	28	277	0
0.758	1	1	76	9	12	28	277	0
0.759	1	5	76	10	15	28	277	0
0.759	1	8	76	10	16	28	277	0
0.759	1	6	76	10	1	28	277	0
0.759	1	3	76	10	2	28	277	0
0.759	1	4	76	10	3	28	277	0
0.759	1	9	76	10	4	28	277	0
0.759	1	7	76	10	9	28	277	0
0.759	1	2	76	10	10	28	277	0
0.76	1	10	77	1	11	28	277	0
0.76	1	1	77	1	12	28	277	0
0.76	1	5	77	1	15	28	277	0
0.76	1	8	77	1	16	28	277	0
0.76	1	6	77	1	1	28	277	0
0.76	1	3	77	1	2	28	277	0
0.76	1	4	77	1	3	28	277	0
0.76	1	9	77	1	4	28	277	0
0.761	1	7	77	2	9	28	277	0
0.761	1	2	77	2	10	28	277	0
0.761	1	10	77	2	11	28	277	0
0.761	1	1	77	2	12	28	277	0
0.761	1	5	77	2	15	28	277	0
0.761	1	8	77	2	16	28	277	0
0.761	1	6	77	2	1	28	277	0
0.761	1	3	77	2	2	28	277	0
0.762	1	4	77	3	3	28	277	0
0.762	1	9	77	3	4	28	277	0
0.762	1	7	77	3	9	28	277	0
0.762	1	2	77	3	10	28	277	0
0.762	1	10	77	3	11	28	277	0
0.762	1	1	77	3	12	28	277	0
0.762	1	5	77	3	15	28	277	0
0.762	1	8	77	3	16	28	277	0
0.763	1	6	77	4	1	28	277	0
0.763	1	3	77	4	2	28	277	0
0.763	1	4	77	4	3	28	277	0
0.763	1	9	77	4	4	28	277	0
0.763	1	7	77	4	9	28	277	0
0.763	1	2	77	4	10	28	277	0
0.763	1	10	77	4	11	28	277	0
0.763	1	1	77	4	12	28	277	0
0.764	1	5	77	5	15	28	277	0
0.764	1	8	77	5	16	28	277	0
0.764	1	6	77	5	1	28	277	0
0.764	1	3	77	5	2	28	277	0
0.764	1	4	77	5	3	28	277	0
0.764	1	9	77	5	4	28	277	0
0.764	1	7	77	5	9	28	277	0
0.764	1	2	77	5	10	28	277	0
0.765	1	10	77	6	11	28	277	0
0.765	1	1	77	6	12	28	277	0
0.765	1	5	77	6	15	28	277	0
0.765	1	8	77	6	16	28	277	0
0.765	1	6	77	6	1	28	277	0
0.765	1	3	77	6	2	28	277	0
0.765	1	4	77	6	3	28	277	0
0.765	1	9	77	6	4	28	277	0
0.766	1	7	77	7	9	28	277	0
0.766	1	2	77	7	10	28	277	0
0.766	1	10	77	7	11	28	277	0
0.766	1	1	77	7	12	28	277	0
0.766	1	5	77	7	15	28	277	0
0.766	1	8	77	7	16	28	277	0
0.766	1	6	77	7	1	28	277	0
0.766	1	3	77	7	2	28	277	0
0.767	1	4	77	8	3	28	277	0
0.767	1	9	77	8	4	28	277	0
0.767	1	7	77	8	9	28	277	0
0.767	1	2	77	8	10	28	277	0
0.767	1	10	77	8	11	28	277	0
0.767	1	1	77	8	12	28	277	0
0.767	1	5	77	8	15	28	277	0
0.767	1	8	77	8	16	28	277	0
0.768	1	6	77	9	1	28	277	0
0.768	1	3	77	9	2	28	277	0
0.768	1	4	77	9	3	28	277	0
0.768	1	9	77	9	4	28	277	0
0.768	1	7	77	9	9	28	277	0
0.768	1	2	77	9	10	28	277	0
0.768	1	10	77	9	11	28	277	0
0.768	1	1	77	9	12	28	277	0
0.769	1	5	77	10	15	28	277	0
0.769	1	8	77	10	16	28	277	0
0.769	1	6	77	10	1	28	277	0
0.769	1	3	77	10	2	28	277	0
0.769	1	4	77	10	3	28	277	0
0.769	1	9	77	10	4	28	277	0
0.769	1	7	77	10	9	28	277	0
0.769	1	2	77	10	10	28	277	0
0.77	1	10	78	1	11	28	277	0
0.77	1	1	78	1	12	28	277	0
0.77	1	5	78	1	15	28	277	0
0.77	1	8	78	1	16	28	277	0
0.77	1	6	78	1	1	28	277	0
0.77	1	3	78	1	2	28	277	0
0.77	1	4	78	1	3	28	277	0
0.77	1	9	78	1	4	28	277	0
0.771	1	7	78	2	9	28	277	0
0.771	1	2	78	2	10	28	277	0
0.771	1	10	78	2	11	28	277	0
0.771	1	1	78	2	12	28	277	0
0.771	1	5	78	2	15	28	277	0
0.771	1	8	78	2	16	28	277	0
0.771	1	6	78	2	1	28	277	0
0.771	1	3	78	2	2	28	277	0
0.772	1	4	78	3	3	28	277	0
0.772	1	9	78	3	4	28	277	0
0.772	1	7	78	3	9	28	277	0
0.772	1	2	78	3	10	28	277	0
0.772	1	10	78	3	11	28	277	0
0.772	1	1	78	3	12	28	277	0
0.772	1	5	78	3	15	28	277	0
0.772	1	8	78	3	16	28	277	0
0.773	1	6	78	4	1	28	277	0
0.773	1	3	78	4	2	28	277	0
0.773	1	4	78	4	3	28	277	0
0.773	1	9	78	4	4	28	277	0
0.773	1	7	78	4	9	28	277	0
0.773	1	2	78	4	10	28	277	0
0.773	1	10	78	4	11	28	277	0
0.773	1	1	78	4	12	28	277	0
0.774	1	5	78	5	15	28	277	0
0.774	1	8	78	5	16	28	277	0
0.774	1	6	78	5	1	28	277	0
0.774	1	3	78	5	2	28	277	0
0.774	1	4	78	5	3	28	277	0
0.774	1	9	78	5	4	28	277	0
0.774	1	7	78	5	9	28	277	0
0.774	1	2	78	5	10	28	277	0
0.775	1	10	78	6	11	28	277	0
0.775	1	1	78	6	12	28	277	0
0.775	1	5	78	6	15	28	277	0
0.775	1	8	78	6	16	28	277	0
0.775	1	6	78	6	1	28	277	0
0.775	1	3	78	6	2	28	277	0
0.775	1	4	78	6	3	28	277	0
0.775	1	9	78	6	4	28	277	0
0.776	1	7	78	7	9	28	277	0
0.776	1	2	78	7	10	28	277	0
0.776	1	10	78	7	11	28	277	0
0.776	1	1	78	7	12	28	277	0
0.776	1	5	78	7	15	28	277	0
0.776	1	8	78	7	16	28	277	0
0.776	1	6	78	7	1	28	277	0
0.776	1	3	78	7	2	28	277	0
0.777	1	4	78	8	3	28	277	0
0.777	1	9	78	8	4	28	277	0
0.777	1	7	78	8	9	28	277	0
0.777	1	2	78	8	10	28	277	0
0.777	1	10	78	8	11	28	277	0
0.777	1	1	78	8	12	28	277	0
0.777	1	5	78	8	15	28	277	0
0.777	1	8	78	8	16	28	277	0
0.778	1	6	78	9	1	28	277	0
0.778	1	3	78	9	2	28	277	0
0.778	1	4	78	9	3	28	277	0
0.778	1	9	78	9	4	28	277	0
0.778	1	7	78	9	9	28	277	0
0.778	1	2	78	9	10	28	277	0
0.778	1	10	78	9	11	28	277	0
0.778	1	1	78	9	12	28	277	0
0.779	1	5	78	10	15	28	277	0
0.779	1	8	78	10	16	28	277	0
0.779	1	6	78	10	1	28	277	0
0.779	1	3	78	10	2	28	277	0
0.779	1	4	78	10	3	28	277	0
0.779	1	9	78	10	4	28	277	0
0.779	1	7	78	10	9	28	277	0
0.779	1	2	78	10	10	28	277	0
0.78	1	10	79	1	11	28	277	0
0.78	1	1	79	1	12	28	277	0
0.78	1	5	79	1	15	28	277	0
0.78	1	8	79	1	16	28	277	0
0.78	1	6	79	1	1	28	277	0
0.78	1	3	79	1	2	28	277	0
0.78	1	4	79	1	3	28	277	0
0.78	1	9	79	1	4	28	277	0
0.781	1	7	79	2	9	28	277	0
0.781	1	2	79	2	10	28	277	0
0.781	1	10	79	2	11	28	277	0
0.781	1	1	79	2	12	28	277	0
0.781	1	5	79	2	15	28	277	0
0.781	1	8	79	2	16	28	277	0
0.781	1	6	79	2	1	28	277	0
0.781	1	3	79	2	2	28	277	0
0.782	1	4	79	3	3	28	277	0
0.782	1	9	79	3	4	28	277	0
0.782	1	7	79	3	9	28	277	0
0.782	1	2	79	3	10	28	277	0
0.782	1	10	79	3	11	28	277	0
0.782	1	1	79	3	12	28	277	0
0.782	1	5	79	3	15	28	277	0
0.782	1	8	79	3	16	28	277	0
0.783	1	6	79	4	1	28	277	0
0.783	1	3	79	4	2	28	277	0
0.783	1	4	79	4	3	28	277	0
0.783	1	9	79	4	4	28	277	0
0.783	1	7	79	4	9	28	277	0
0.783	1	2	79	4	10	28	277	0
0.783	1	10	79	4	11	28	277	0
0.783	1	1	79	4	12	28	277	0
0.784	1	5	79	5	15	28	277	0
0.784	1	8	79	5	16	28	277	0
0.784	1	6	79	5	1	28	277	0
0.784	1	3	79	5	2	28	277	0
0.784	1	4	79	5	3	28	277	0
0.784	1	9	79	5	4	28	277	0
0.784	1	7	79	5	9	28	277	0
0.784	1	2	79	5	10	28	277	0
0.785	1	10	79	6	11	28	277	0
0.785	1	1	79	6	12	28	277	0
0.785	1	5	79	6	15	28	277	0
0.785	1	8	79	6	16	28	277	0
0.785	1	6	79	6	1	28	277	0
0.785	1	3	79	6	2	28	277	0
0.785	1	4	79	6	3	28	277	0
0.785	1	9	79	6	4	28	277	0
0.786	1	7	79	7	9	28	277	0
0.786	1	2	79	7	10	28	277	0
0.786	1	10	79	7	11	28	277	0
0.786	1	1	79	7	12	28	277	0
0.786	1	5	79	7	15	28	277	0
0.786	1	8	79	7	16	28	277	0
0.786	1	6	79	7	1	28	277	0
0.786	1	3	79	7	2	28	277	0
0.787	1	4	79	8	3	28	277	0
0.787	1	9	79	8	4	28	277	0
0.787	1	7	79	8	9	28	277	0
0.787	1	2	79	8	10	28	277	0
0.787	1	10	79	8	11	28	277	0
0.787	1	1	79	8	12	28	277	0
0.787	1	5	79	8	15	28	277	0
0.787	1	8	79	8	16	28	277	0
0.788	1	6	79	9	1	28	277	0
0.788	1	3	79	9	2	28	277	0
0.788	1	4	79	9	3	28	277	0
0.788	1	9	79	9	4	28	277	0
0.788	1	7	79	9	9	28	277	0
0.788	1	2	79	9	10	28	277	0
0.788	1	10	79	9	11	28	277	0
0.788	1	1	79	9	12	28	277	0
0.789	1	5	79	10	15	28	277	0
0.789	1	8	79	10	16	28	277	0
0.789	1	6	79	10	1	28	277	0
0.789	1	3	79	10	2	28	277	0
0.789	1	4	79	10	3	28	277	0
0.789	1	9	79	10	4	28	277	0
0.789	1	7	79	10	9	28	277	0
0.789	1	2	79	10	10	28	277	0
0.79	1	10	80	1	11	28	277	0
0.79	1	1	80	1	12	28	277	0
0.79	1	5	80	1	15	28	277	0
0.79	1	8	80	1	16	28	277	0
0.79	1	6	80	1	1	28	277	0
0.79	1	3	80	1	2	28	277	0
0.79	1	4	80	1	3	28	277	0
0.79	1	9	80	1	4	28	277	0
0.791	1	7	80	2	9	28	277	0
0.791	1	2	80	2	10	28	277	0
0.791	1	10	80	2	11	28	277	0
0.791	1	1	80	2	12	28	277	0
0.791	1	5	80	2	15	28	277	0
0.791	1	8	80	2	16	28	277	0
0.791	1	6	80	2	1	28	277	0
0.791	1	3	80	2	2	28	277	0
0.792	1	4	80	3	3	28	277	0
0.792	1	9	80	3	4	28	277	0
0.792	1	7	80	3	9	28	277	0
0.792	1	2	80	3	10	28	277	0
0.792	1	10	80	3	11	28	277	0
0.792	1	1	80	3	12	28	277	0
0.792	1	5	80	3	15	28	277	0
0.792	1	8	80	3	16	28	277	0
0.793	1	6	80	4	1	28	277	0
0.793	1	3	80	4	2	28	277	0
0.793	1	4	80	4	3	28	277	0
0.793	1	9	80	4	4	28	277	0
0.793	1	7	80	4	9	28	277	0
0.793	1	2	80	4	10	28	277	0
0.793	1	10	80	4	11	28	277	0
0.793	1	1	80	4	12	28	277	0
0.794	1	5	80	5	15	28	277	0
0.794	1	8	80	5	16	28	277	0
0.794	1	6	80	5	1	28	277	0
0.794	1	3	80	5	2	28	277	0
0.794	1	4	80	5	3	28	277	0
0.794	1	9	80	5	4	28	277	0
0.794	1	7	80	5	9	28	277	0
0.794	1	2	80	5	10	28	277	0
0.795	1	10	80	6	11	28	277	0
0.795	1	1	80	6	12	28	277	0
0.795	1	5	80	6	15	28	277	0
0.795	1	8	80	6	16	28	277	0
0.795	1	6	80	6	1	28	277	0
0.795	1	3	80	6	2	28	277	0
0.795	1	4	80	6	3	28	277	0
0.795	1	9	80	6	4	28	277	0
0.796	1	7	80	7	9	28	277	0
0.796	1	2	80	7	10	28	277	0
0.796	1	10	80	7	11	28	277	0
0.796	1	1	80	7	12	28	277	0
0.796	1	5	80	7	15	28	277	0
0.796	1	8	80	7	16	28	277	0
0.796	1	6	80	7	1	28	277	0
0.796	1	3	80	7	2	28	277	0
0.797	1	4	80	8	3	28	277	0
0.797	1	9	80	8	4	28	277	0
0.797	1	7	80	8	9	28	277	0
0.797	1	2	80	8	10	28	277	0
0.797	1	10	80	8	11	28	277	0
0.797	1	1	80	8	12	28	277	0
0.797	1	5	80	8	15	28	277	0
0.797	1	8	80	8	16	28	277	0
0.798	1	6	80	9	1	28	277	0
0.798	1	3	80	9	2	28	277	0
0.798	1	4	80	9	3	28	277	0
0.798	1	9	80	9	4	28	277	0
0.798	1	7	80	9	9	28	277	0
0.798	1	2	80	9	10	28	277	0
0.798	1	10	80	9	11	28	277	0
0.798	1	1	80	9	12	28	277	0
0.799	1	5	80	10	15	28	277	0
0.799	1	8	80	10	16	28	277	0
0.799	1	6	80	10	1	28	277	0
0.799	1	3	80	10	2	28	277	0
0.799	1	4	80	10	3	28	277	0
0.799	1	9	80	10	4	28	277	0
0.799	1	7	80	10	9	28	277	0
0.799	1	2	80	10	10	28	277	0
0.8	1	10	81	1	11	28	277	0
0.8	1	1	81	1	12	28	277	0
0.8	1	5	81	1	15	28	277	0
0.8	1	8	81	1	16	28	277	0
0.8	1	6	81	1	1	28	277	0
0.8	1	3	81	1	2	28	277	0
0.8	1	4	81	1	3	28	277	0
0.8	1	9	81	1	4	28	277	0
0.801	1	7	81	2	9	28	277	0
0.801	1	2	81	2	10	28	277	0
0.801	1	10	81	2	11	28	277	0
0.801	1	1	81	2	12	28	277	0
0.801	1	5	81	2	15	28	277	0
0.801	1	8	81	2	16	28	277	0
0.801	1	6	81	2	1	28	277	0
0.801	1	3	81	2	2	28	277	0
0.802	1	4	81	3	3	28	277	0
0.802	1	9	81	3	4	28	277	0
0.802	1	7	81	3	9	28	277	0
0.802	1	2	81	3	10	28	277	0
0.802	1	10	81	3	11	28	277	0
0.802	1	1	81	3	12	28	277	0
0.802	1	5	81	3	15	28	277	0
0.802	1	8	81	3	16	28	277	0
0.803	1	6	81	4	1	28	277	0
0.803	1	3	81	4	2	28	277	0
0.803	1	4	81	4	3	28	277	0
0.803	1	9	81	4	4	28	277	0
0.803	1	7	81	4	9	28	277	0
0.803	1	2	81	4	10	28	277	0
0.803	1	10	81	4	11	28	277	0
0.803	1	1	81	4	12	28	277	0
0.804	1	5	81	5	15	28	277	0
0.804	1	8	81	5	16	28	277	0
0.804	1	6	81	5	1	28	277	0
0.804	1	3	81	5	2	28	277	0
0.804	1	4	81	5	3	28	277	0
0.804	1	9	81	5	4	28	277	0
0.804	1	7	81	5	9	28	277	0
0.804	1	2	81	5	10	28	277	0
0.805	1	10	81	6	11	28	277	0
0.805	1	1	81	6	12	28	277	0
0.805	1	5	81	6	15	28	277	0
0.805	1	8	81	6	16	28	277	0
0.805	1	6	81	6	1	28	277	0
0.805	1	3	81	6	2	28	277	0
0.805	1	4	81	6	3	28	277	0
0.805	1	9	81	6	4	28	277	0
0.806	1	7	81	7	9	28	277	0
0.806	1	2	81	7	10	28	277	0
0.806	1	10	81	7	11	28	277	0
0.806	1	1	81	7	12	28	277	0
0.806	1	5	81	7	15	28	277	0
0.806	1	8	81	7	16	28	277	0
0.806	1	6	81	7	1	28	277	0
0.806	1	3	81	7	2	28	277	0
0.807	1	4	81	8	3	28	277	0
0.807	1	9	81	8	4	28	277	0
0.807	1	7	81	8	9	28	277	0
0.807	1	2	81	8	10	28	277	0
0.807	1	10	81	8	11	28	277	0
0.807	1	1	81	8	12	28	277	0
0.807	1	5	81	8	15	28	277	0
0.807	1	8	81	8	16	28	277	0
0.808	1	6	81	9	1	28	277	0
0.808	1	3	81	9	2	28	277	0
0.808	1	4	81	9	3	28	277	0
0.808	1	9	81	9	4	28	277	0
0.808	1	7	81	9	9	28	277	0
0.808	1	2	81	9	10	28	277	0
0.808	1	10	81	9	11	28	277	0
0.808	1	1	81	9	12	28	277	0
0.809	1	5	81	10	15	28	277	0
0.809	1	8	81	10	16	28	277	0
0.809	1	6	81	10	1	28	277	0
0.809	1	3	81	10	2	28	277	0
0.809	1	4	81	10	3	28	277	0
0.809	1	9	81	10	4	28	277	0
0.809	1	7	81	10	9	28	277	0
0.809	1	2	81	10	10	28	277	0
0.81	1	10	82	1	11	28	277	0
0.81	1	1	82	1	12	28	277	0
0.81	1	5	82	1	15	28	277	0
0.81	1	8	82	1	16	28	277	0
0.81	1	6	82	1	1	28	277	0
0.81	1	3	82	1	2	28	277	0
0.81	1	4	82	1	3	28	277	0
0.81	1	9	82	1	4	28	277	0
0.811	1	7	82	2	9	28	277	0
0.811	1	2	82	2	10	28	277	0
0.811	1	10	82	2	11	28	277	0
0.811	1	1	82	2	12	28	277	0
0.811	1	5	82	2	15	28	277	0
0.811	1	8	82	2	16	28	277	0
0.811	1	6	82	2	1	28	277	0
0.811	1	3	82	2	2	28	277	0
0.812	1	4	82	3	3	28	277	0
0.812	1	9	82	3	4	28	277	0
0.812	1	7	82	3	9	28	277	0
0.812	1	2	82	3	10	28	277	0
0.812	1	10	82	3	11	28	277	0
0.812	1	1	82	3	12	28	277	0
0.812	1	5	82	3	15	28	277	0
0.812	1	8	82	3	16	28	277	0
0.813	1	6	82	4	1	28	277	0
0.813	1	3	82	4	2	28	277	0
0.813	1	4	82	4	3	28	277	0
0.813	1	9	82	4	4	28	277	0
0.813	1	7	82	4	9	28	277	0
0.813	1	2	82	4	10	28	277	0
0.813	1	10	82	4	11	28	277	0
0.813	1	1	82	4	12	28	277	0
0.814	1	5	82	5	15	28	277	0
0.814	1	8	82	5	16	28	277	0
0.814	1	6	82	5	1	28	277	0
0.814	1	3	82	5	2	28	277	0
0.814	1	4	82	5	3	28	277	0
0.814	1	9	82	5	4	28	277	0
0.814	1	7	82	5	9	28	277	0
0.814	1	2	82	5	10	28	277	0
0.815	1	10	82	6	11	28	277	0
0.815	1	1	82	6	12	28	277	0
0.815	1	5	82	6	15	28	277	0
0.815	1	8	82	6	16	28	277	0
0.815	1	6	82	6	1	28	277	0
0.815	1	3	82	6	2	28	277	0
0.815	1	4	82	6	3	28	277	0
0.815	1	9	82	6	4	28	277	0
0.816	1	7	82	7	9	28	277	0
0.816	1	2	82	7	10	28	277	0
0.816	1	10	82	7	11	28	277	0
0.816	1	1	82	7	12	28	277	0
0.816	1	5	82	7	15	28	277	0
0.816	1	8	82	7	16	28	277	0
0.816	1	6	82	7	1	28	277	0
0.816	1	3	82	7	2	28	277	0
0.817	1	4	82	8	3	28	277	0
0.817	1	9	82	8	4	28	277	0
0.817	1	7	82	8	9	28	277	0
0.817	1	2	82	8	10	28	277	0
0.817	1	10	82	8	11	28	277	0
0.817	1	1	82	8	12	28	277	0
0.817	1	5	82	8	15	28	277	0
0.817	1	8	82	8	16	28	277	0
0.818	1	6	82	9	1	28	277	0
0.818	1	3	82	9	2	28	277	0
0.818	1	4	82	9	3	28	277	0
0.818	1	9	82	9	4	28	277	0
0.818	1	7	82	9	9	28	277	0
0.818	1	2	82	9	10	28	277	0
0.818	1	10	82	9	11	28	277	0
